drugBankID,name,CAS,drugType,KEGGC_ID,KEGGD_ID,PCCID,PCSID,chemID,pharID,HETID,uniprotID,uniprotTitle,genbankID,dpdID,rxlistlink,pdrhealthlink,wikiID,drugslink,ndcid,chemspider,binding,ttd,sideeffect,interaction,professional,interactionContent,professionalContent,overview,sideeffectContent,drugClass,drugID
DB00804,dicyclomine,77-19-0,SmallMoleculeDrug,C06951,,3042,46505371,4514,PA16474492,,,,,,http://www.rxlist.com/cgi/generic/dicyc.htm,,Dicyclomine,http://www.drugs.com/cdi/dicyclomine.html,0378-1610-01,2934,50010101,DAP001118,http://drugs.com/sfx/dicyclomine-side-effects.html,http://drugs.com/drug-interactions/dicyclomine-index.html?filter=3&generic_only=1,http://drugs.com/pro/dicyclomine.html,DB00804i.txt,DB00804p.txt,NULL,DB00804s.txt,Anticholinergics / antispasmodics,
DB00805,minaprine,25905-77-5,SmallMoleculeDrug,,,4199,46505380,51038,PA16474835,,,,,,,,,,,4054,,DAP000475,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00806,pentoxifylline,1677687,SmallMoleculeDrug,C07424,D00501,4740,46505940,,PA450864,,,,,,http://www.rxlist.com/cgi/generic/pentox.htm,,Pentoxifylline,http://www.drugs.com/cdi/pentoxifylline.html,0378-0357-01,4578,10850,DAP000048,http://drugs.com/sfx/pentoxifylline-side-effects.html,http://drugs.com/drug-interactions/pentoxifylline-index.html?filter=3&generic_only=1,http://drugs.com/pro/pentoxifylline.html,DB00806i.txt,DB00806p.txt,NULL,DB00806s.txt,Miscellaneous coagulation modifiers,
DB00807,proparacaine,499-67-2,SmallMoleculeDrug,C07383,D08448,4935,46507960,,PA16477684,,,,,,http://www.rxlist.com/cgi/generic2/propara.htm,,Proparacaine,http://www.drugs.com/cdi/proparacaine-drops.html,17478-263-12,4766,50017718,DAP000513,http://drugs.com/sfx/proparacaine-ophthalmic-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/pro/proparacaine.html,DB00807i.txt,DB00807p.txt,NULL,DB00807s.txt,Ophthalmic anesthetics,
DB00808,indapamide,26807-65-8,SmallMoleculeDrug,,D00345,3702,46508626,,PA449975,,,,,,http://www.rxlist.com/cgi/generic/indap.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/loz1241.shtml,Indapamide,http://www.drugs.com/cdi/indapamide.html,0339-6494-11,3574,25901,DAP000498,http://drugs.com/sfx/indapamide-side-effects.html,http://drugs.com/drug-interactions/indapamide-index.html?filter=3&generic_only=1,http://drugs.com/pro/indapamide.html,DB00808i.txt,DB00808p.txt,NULL,DB00808s.txt,Thiazide diuretics,
DB00809,tropicamide,1508-75-4,SmallMoleculeDrug,,D00397,5593,46505924,,PA16474938,,,,,,,,Tropicamide,http://www.drugs.com/cdi/tropicamide.html,61314-354-01,5391,,DAP000345,http://drugs.com/sfx/tropicamide-ophthalmic-side-effects.html,http://drugs.com/drug-interactions/tropicamide-ophthalmic-index.html?filter=3&generic_only=1,http://drugs.com/pro/tropicamide.html,DB00809i.txt,DB00809p.txt,NULL,DB00809s.txt,Mydriatics,
DB00810,biperiden,514-65-8,SmallMoleculeDrug,C07941,D00779,2381,46508325,3112,PA448626,,,,,,http://www.rxlist.com/cgi/generic2/biperiden.htm,,Biperiden,http://www.drugs.com/cdi/biperiden.html,49884-693-01,2289,50240680,DAP001125,http://drugs.com/sfx/biperiden-side-effects.html,http://drugs.com/drug-interactions/biperiden-index.html?filter=3&generic_only=1,http://drugs.com/monograph/biperiden-hydrochloride.html,DB00810i.txt,DB00810p.txt,NULL,DB00810s.txt,Anticholinergic antiparkinson agents,
DB00811,ribavirin,36791-04-5,SmallMoleculeDrug,,D00423,37542,46505883,,PA451241,RTP,,,,,www.rxlist.com/cgi/generic2/ribavirin.htm,,Ribavirin,http://www.drugs.com/cdi/ribavirin.html,0004-0086-94,34439,,DNC001210,http://drugs.com/sfx/ribavirin-side-effects.html,http://drugs.com/drug-interactions/ribavirin-index.html?filter=3&generic_only=1,http://drugs.com/pro/moderiba.html,DB00811i.txt,DB00811p.txt,NULL,DB00811s.txt,Inhaled anti-infectives,
DB00812,phenylbutazone,50-33-9,SmallMoleculeDrug,C07440,D00510,4781,46507038,48574,PA450932,P1Z,,,,,,,Phenylbutazone,,,4617,,DAP000974,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00813,fentanyl,437-38-7,SmallMoleculeDrug,,D00320,3345,46506372,119915,PA449599,,,,,,http://www.rxlist.com/cgi/generic2/fentanyl.htm,,Fentanyl,http://www.drugs.com/fentanyl.html,0781-7240-55,3228,50008984,DAP000072,http://drugs.com/sfx/fentanyl-side-effects.html,http://drugs.com/drug-interactions/fentanyl-index.html?filter=3&generic_only=1,http://drugs.com/pro/fentanyl-buccal-tablets.html,DB00813i.txt,DB00813p.txt,NULL,DB00813s.txt,Narcotic analgesics,
DB00814,meloxicam,71125-38-7,SmallMoleculeDrug,C08169,D00969,5281106,46506624,,PA450353,,,,,,http://www.rxlist.com/cgi/generic/mobic.htm,,Meloxicam,http://www.drugs.com/cdi/meloxicam.html,0378-1066-01,4444553,50056998,DAP000971,http://drugs.com/sfx/meloxicam-side-effects.html,http://drugs.com/drug-interactions/meloxicam-index.html?filter=3&generic_only=1,http://drugs.com/pro/meloxicam.html,DB00814i.txt,DB00814p.txt,NULL,DB00814s.txt,Nonsteroidal anti-inflammatory agents,
DB00815,sodium lauryl sulfate,151-21-3,SmallMoleculeDrug,C11166,D01045,,,8984,PA451398,,,,,,,,Sodium_lauryl_sulfate,,,,,DAP001227,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00816,orciprenaline,586-06-1,SmallMoleculeDrug,C07144,D00685,4086,46504464,,PA450390,,,,,,http://www.rxlist.com/cgi/generic2/metaproterenol.htm,,Orciprenaline,,0597-0070-08,3944,,DNC000927,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00817,rosoxacin,40034-42-2,SmallMoleculeDrug,,D02305,287180,46508469,,PA16477684,,,,,,,,,,,253208,,DAP000929,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00818,propofol,2078-54-8,SmallMoleculeDrug,C07523,D00549,4943,46504991,8495,PA451141,PFL,,,,,http://www.rxlist.com/cgi/generic2/propof.htm,,Propofol,http://www.drugs.com/propofol.html,0409-4699-30,4774,,DAP000662,http://drugs.com/sfx/propofol-side-effects.html,http://drugs.com/drug-interactions/propofol-index.html?filter=3&generic_only=1,http://drugs.com/pro/propofol.html,DB00818i.txt,DB00818p.txt,NULL,DB00818s.txt,General anesthetics,
DB00819,acetazolamide,59-66-5,SmallMoleculeDrug,C06805,D00218,1986,46504493,27690,PA448018,AZM,,,,,http://www.rxlist.com/cgi/generic/aceta.htm,,Acetazolamide,http://www.drugs.com/cdi/acetazolamide.html,0555-0513-02,1909,10880,DAP000600,http://drugs.com/sfx/acetazolamide-side-effects.html,http://drugs.com/drug-interactions/acetazolamide-index.html?filter=3&generic_only=1,http://drugs.com/pro/acetazolamide.html,DB00819i.txt,DB00819p.txt,NULL,DB00819s.txt,Carbonic anhydrase inhibitor anticonvulsants,
DB00820,tadalafil,171596-29-5,SmallMoleculeDrug,,D02008,110635,46507646,,PA10333,CIA,,,,,http://www.rxlist.com/cgi/generic3/cialis.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cia1687.shtml,Tadalafil,http://www.drugs.com/tadalafil.html,0002-4465-34,99301,14777,DAP000615,http://drugs.com/sfx/tadalafil-side-effects.html,http://drugs.com/drug-interactions/tadalafil-index.html?filter=3&generic_only=1,http://drugs.com/ppa/tadalafil.html,DB00820i.txt,DB00820p.txt,NULL,DB00820s.txt,Agents for pulmonary hypertension,
DB00821,carprofen,53716-49-7,SmallMoleculeDrug,,,2581,46505357,364453,PA16478136,,,,,,,,Carprofen,,,2483,50097346,DAP000975,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00822,disulfiram,97-77-8,SmallMoleculeDrug,C01692,D00131,3117,46506008,4659,PA449376,,,,,,http://www.rxlist.com/cgi/generic/disulfiram.htm,,Disulfiram,http://www.drugs.com/cdi/disulfiram.html,49884-153-01,3005,,DAP000012,http://drugs.com/sfx/disulfiram-side-effects.html,http://drugs.com/drug-interactions/disulfiram-index.html?filter=3&generic_only=1,http://drugs.com/pro/disulfiram.html,DB00822i.txt,DB00822p.txt,NULL,DB00822s.txt,Drugs used in alcohol dependence,
DB00823,ethynodiol,297-76-7,SmallMoleculeDrug,C12724,D01294,9270,46506993,31580,PA16474915,,,,,,http://www.rxlist.com/cgi/generic/ethynoc.htm,,Ethynodiol_diacetate,,,8913,,DAP000856,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00824,enprofylline,41078-02-8,SmallMoleculeDrug,,D04006,1676,46505790,126237,PA16474935,,,,,,,,Enprofylline,,,1613,50001493,DAP001375,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00825,menthol,2216-51-5,SmallMoleculeDrug,C00400,D00064,16666,46506513,15409,PA16477660,,,,,,,,Menthol,http://www.drugs.com/cdi/menthol-cream.html,,15803,,DAP000876,http://drugs.com/sfx/menthol-topical-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/pro/mentholatum-natural-chest-rub.html,DB00825i.txt,DB00825p.txt,NULL,DB00825s.txt,Topical rubefacient,
DB00826,natamycin,7681-93-8,SmallMoleculeDrug,C08073,D00884,5281099,46509171,,PA16474432,,,,,,http://www.rxlist.com/cgi/generic2/natamycin.htm,,Natamycin,http://www.drugs.com/cdi/natamycin.html,0065-0645-15,,,DAP001331,http://drugs.com/sfx/natamycin-ophthalmic-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/ppa/natamycin.html,DB00826i.txt,DB00826p.txt,NULL,DB00826s.txt,Ophthalmic anti-infectives,
DB00827,cinoxacin,28657-80-9,SmallMoleculeDrug,C08052,D00872,2762,46507547,3716,PA449007,,,,,,http://www.rxlist.com/cgi/generic3/cinobac.htm,,Cinoxacin,http://www.drugs.com/cons/cinoxacin.html,,2660,,DAP000999,http://drugs.com/sfx/cinoxacin-side-effects.html,http://drugs.com/drug-interactions/cinoxacin-index.html?filter=3&generic_only=1,NULL,DB00827i.txt,NULL,NULL,DB00827s.txt,Quinolones,
DB00828,fosfomycin,23155-02-4,SmallMoleculeDrug,C06454,D04253,446987,46506665,,PA16474803,FCN,,,,,http://www.rxlist.com/cgi/generic2/fosfomycin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/mon1275.shtml,Fosfomycin,http://www.drugs.com/cdi/fosfomycin.html,0456-4300-08,394204,,DAP000767,http://drugs.com/sfx/fosfomycin-side-effects.html,http://drugs.com/drug-interactions/fosfomycin-index.html?filter=3&generic_only=1,http://drugs.com/ppa/fosfomycin-tromethamine.html,DB00828i.txt,DB00828p.txt,NULL,DB00828s.txt,Miscellaneous antibiotics,
DB00829,diazepam,439-14-5,SmallMoleculeDrug,C06948,D00293,3016,46505210,49575,PA449283,DZP,,,,,http://www.rxlist.com/cgi/generic/diazepam.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/val1473.shtml,Diazepam,http://www.drugs.com/diazepam.html,0140-0005-01,2908,,DNC000549,http://drugs.com/sfx/diazepam-side-effects.html,http://drugs.com/drug-interactions/diazepam-index.html?filter=3&generic_only=1,http://drugs.com/pro/diazepam-injection.html,DB00829i.txt,DB00829p.txt,NULL,DB00829s.txt,Benzodiazepine anticonvulsants,
DB00830,phenmetrazine,134-49-6,SmallMoleculeDrug,C07432,,4762,46504524,8067,PA16474718,,,,,,,,Phenmetrazine,,,4598,,DAP000860,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00831,trifluoperazine,117-89-5,SmallMoleculeDrug,C07168,,5566,46507961,45951,PA451771,TFP,,,,,http://www.rxlist.com/cgi/generic3/trifluo.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tri1412.shtml,Trifluoperazine,http://www.drugs.com/cdi/trifluoperazine.html,0378-2401-01,5365,50001886,DAP000034,http://drugs.com/sfx/trifluoperazine-side-effects.html,http://drugs.com/drug-interactions/trifluoperazine-index.html?filter=3&generic_only=1,http://drugs.com/pro/trifluoperazine-tablets.html,DB00831i.txt,DB00831p.txt,NULL,DB00831s.txt,Phenothiazine antipsychotics,
DB00832,phensuximide,86-34-0,SmallMoleculeDrug,C07437,D00508,6839,46505695,,PA16477123,,,,,,,,Phensuximide,,,6578,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00833,cefaclor,53994-73-3,SmallMoleculeDrug,C06877,D00256,,,3478,PA16474913,,,,,,http://www.rxlist.com/cgi/generic/cefaclor.htm,,Cefaclor,http://www.drugs.com/cdi/cefaclor.html,63304-658-30,,,DAP000442,http://drugs.com/sfx/cefaclor-side-effects.html,http://drugs.com/drug-interactions/cefaclor-index.html?filter=3&generic_only=1,http://drugs.com/pro/cefaclor.html,DB00833i.txt,DB00833p.txt,NULL,DB00833s.txt,Second generation cephalosporins,
DB00834,mifepristone,84371-65-3,SmallMoleculeDrug,C07652,D00585,55245,46505795,50692,PA450500,486,,,,,http://www.rxlist.com/cgi/generic3/mifeprist.htm,,Mifepristone,http://www.drugs.com/cdi/mifepristone.html,,49889,18627,DAP000090,http://drugs.com/sfx/mifepristone-side-effects.html,http://drugs.com/drug-interactions/mifepristone-index.html?filter=3&generic_only=1,http://drugs.com/ppa/mifepristone.html,DB00834i.txt,DB00834p.txt,NULL,DB00834s.txt,Progesterone receptor modulators,
DB00835,brompheniramine,86-22-6,SmallMoleculeDrug,C06857,D00663,6834,46508137,3183,PA448675,,,,,,,,Brompheniramine,http://www.drugs.com/cdi/brompheniramine-12-hour-sustained-release-tablets.html,,6573,50017666,DAP001066,http://drugs.com/sfx/brompheniramine-side-effects.html,http://drugs.com/drug-interactions/brompheniramine-index.html?filter=3&generic_only=1,http://drugs.com/pro/brompheniramine-maleate-drops.html,DB00835i.txt,DB00835p.txt,NULL,DB00835s.txt,Antihistamines,
DB00836,loperamide,53179-11-6,SmallMoleculeDrug,C07080,D08144,3955,46504591,6532,PA450262,,,,,,http://www.rxlist.com/cgi/generic3/loperamide.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/imo1206.shtml,Loperamide,http://www.drugs.com/cdi/loperamide.html,0378-2100-01,3818,50017698,DAP000425,http://drugs.com/sfx/loperamide-side-effects.html,http://drugs.com/drug-interactions/loperamide-index.html?filter=3&generic_only=1,http://drugs.com/pro/anti-diarrheal-tablet.html,DB00836i.txt,DB00836p.txt,NULL,DB00836s.txt,Antidiarrheals,
DB00837,progabide,62666-20-0,SmallMoleculeDrug,,D05621,5361323,46506568,,PA16474799,,,,,,,,Progabide,,,4514729,,DAP000258,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00838,clocortolone,34097-16-0,SmallMoleculeDrug,,D02287,,,59582,PA16474401,,,,,,http://www.rxlist.com/cgi/generic2/clocortolone.htm,,Clocortolone,http://www.drugs.com/cdi/clocortolone.html,,,,DAP001190,http://drugs.com/sfx/clocortolone-topical-side-effects.html,http://drugs.com/drug-interactions/clocortolone-topical-index.html?filter=3&generic_only=1,http://drugs.com/pro/clocortolone-cream.html,DB00838i.txt,DB00838p.txt,NULL,DB00838s.txt,Topical steroids,
DB00839,tolazamide,1156-19-0,SmallMoleculeDrug,,D00379,5503,46505642,,PA16477490,,,,,,http://www.rxlist.com/cgi/generic/tolinase.htm,,Tolazamide,http://www.drugs.com/cdi/tolazamide.html,0378-0217-01,5302,,DAP000919,http://drugs.com/sfx/tolazamide-side-effects.html,http://drugs.com/drug-interactions/tolazamide-index.html?filter=3&generic_only=1,http://drugs.com/pro/tolazamide.html,DB00839i.txt,DB00839p.txt,NULL,DB00839s.txt,Sulfonylureas,
DB00840,hydroxypropyl cellulose,9004-64-2,SmallMoleculeDrug,,D01536,,,,PA16474649,,,,,,http://www.rxlist.com/cgi/generic/lacrisert.htm,,Hydroxypropyl_cellulose,http://www.drugs.com/cdi/artificial-tear-insert.html,0006-3380-60,,,,http://drugs.com/sfx/ocular-lubricant-ophthalmic-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/pro/tears-renewed-lubricant-eye-drops.html,DB00840i.txt,DB00840p.txt,NULL,DB00840s.txt,Ophthalmic lubricants and irrigations,
DB00841,dobutamine,34368-04-2,SmallMoleculeDrug,C06967,D03879,36811,46505241,4670,PA449381,,,,,,http://www.rxlist.com/cgi/generic3/dobutamine.htm,,Dobutamine,http://www.drugs.com/cdi/dobutamine.html,55390-560-90,33786,50028971,DAP000245,http://drugs.com/sfx/dobutamine-side-effects.html,http://drugs.com/drug-interactions/dobutamine-index.html?filter=3&generic_only=1,http://drugs.com/pro/dobutamine.html,DB00841i.txt,DB00841p.txt,NULL,DB00841s.txt,Cardiac stressing agents,
DB00842,oxazepam,604-75-1,SmallMoleculeDrug,C07359,D00464,4616,46506031,7823,PA450731,,,,,,http://www.rxlist.com/cgi/generic3/oxazepam.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/oxa1400.shtml,Oxazepam,http://www.drugs.com/cdi/oxazepam.html,0228-2067-10,4455,,DAP000243,http://drugs.com/sfx/oxazepam-side-effects.html,http://drugs.com/drug-interactions/oxazepam-index.html?filter=3&generic_only=1,http://drugs.com/pro/oxazepam.html,DB00842i.txt,DB00842p.txt,NULL,DB00842s.txt,Benzodiazepines,
DB00843,donepezil,120014-06-4,SmallMoleculeDrug,,D00670,3152,46504803,53289,PA449394,,,,,,http://www.rxlist.com/cgi/generic/donepezil.htm,,Donepezil,http://www.drugs.com/cdi/donepezil.html,62856-851-30,3040,8960,DAP000560,http://drugs.com/sfx/donepezil-side-effects.html,http://drugs.com/drug-interactions/donepezil-index.html?filter=3&generic_only=1,http://drugs.com/pro/donepezil.html,DB00843i.txt,DB00843p.txt,NULL,DB00843s.txt,Cholinesterase inhibitors,
DB00844,nalbuphine,20594-83-6,SmallMoleculeDrug,C07251,D08246,,,7454,PA16474537,,,,,,http://www.rxlist.com/cgi/generic3/nalbuphine.htm,,Nalbuphine,http://www.drugs.com/cdi/nalbuphine.html,0555-1121-05,,,DAP000380,http://drugs.com/sfx/nalbuphine-side-effects.html,http://drugs.com/drug-interactions/nalbuphine-index.html?filter=3&generic_only=1,http://drugs.com/pro/nalbuphine.html,DB00844i.txt,DB00844p.txt,NULL,DB00844s.txt,Narcotic analgesics,
DB00845,clofazimine,2030-63-9,SmallMoleculeDrug,C06915,D00278,,,3749,PA16474875,,,,,,http://www.rxlist.com/cgi/generic3/clofazimine.htm,,Clofazimine,http://www.drugs.com/cons/clofazimine.html,,,,DAP000789,http://drugs.com/sfx/clofazimine-side-effects.html,http://drugs.com/drug-interactions/clofazimine-index.html?filter=3&generic_only=1,http://drugs.com/monograph/clofazimine.html,DB00845i.txt,DB00845p.txt,NULL,DB00845s.txt,Leprostatics,
DB00846,flurandrenolide,1524-88-5,SmallMoleculeDrug,,D00328,15209,46505159,,PA16475051,,,,,,http://www.rxlist.com/cgi/generic2/fluran.htm,,Fludroxycortide,http://www.drugs.com/cdi/flurandrenolide-cream.html,55515-052-15,14475,,DAP000418,http://drugs.com/sfx/flurandrenolide-topical-side-effects.html,http://drugs.com/drug-interactions/flurandrenolide-topical-index.html?filter=3&generic_only=1,http://drugs.com/monograph/flurandrenolide.html,DB00846i.txt,DB00846p.txt,NULL,DB00846s.txt,Topical steroids,
DB00847,cysteamine,60-23-1,SmallMoleculeDrug,C01678,D03634,6058,46507730,17141,PA449171,,,,,,http://www.rxlist.com/cystagon-drug.htm,,Cysteamine,http://www.drugs.com/cdi/cysteamine.html,0378-9040-05,5834,7968,DAP001297,http://drugs.com/sfx/cysteamine-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB00847i.txt,NULL,NULL,DB00847s.txt,,
DB00849,methylphenobarbital,115-38-8,SmallMoleculeDrug,C07829,D00700,8271,46505197,6758,PA450374,,,,,,http://www.rxlist.com/cgi/generic2/mephobarbital.htm,,Mephobarbital,,,7972,,DAP000680,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00850,perphenazine,58-39-9,SmallMoleculeDrug,C07427,D00503,4748,46507058,8028,PA450882,,,,,,http://www.rxlist.com/cgi/generic3/perphenazine.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tri1616.shtml,Perphenazine,http://www.drugs.com/cdi/perphenazine.html,0781-1046-01,4586,,DAP000100,http://drugs.com/sfx/perphenazine-side-effects.html,http://drugs.com/drug-interactions/perphenazine-index.html?filter=3&generic_only=1,http://drugs.com/pro/perphenazine.html,DB00850i.txt,DB00850p.txt,NULL,DB00850s.txt,Phenothiazine antiemetics,
DB00851,dacarbazine,891986,SmallMoleculeDrug,,D00288,,,4305,PA449197,,,,,,http://www.rxlist.com/cgi/generic2/dacarbazine.htm,,Dacarbazine,http://www.drugs.com/cdi/dacarbazine.html,0703-5075-01,,,DAP000533,http://drugs.com/sfx/dacarbazine-side-effects.html,http://drugs.com/drug-interactions/dacarbazine-index.html?filter=3&generic_only=1,http://drugs.com/pro/dacarbazine.html,DB00851i.txt,DB00851p.txt,NULL,DB00851s.txt,Alkylating agents,
DB00852,pseudoephedrine,90-82-4,SmallMoleculeDrug,,,7028,46508190,51209,PA451170,,,,,,http://www.rxlist.com/cgi/generic/sudafed.htm,,Pseudoephedrine,http://www.drugs.com/pseudoephedrine.html,11822-0054-6,6761,,DAP000195,http://drugs.com/sfx/pseudoephedrine-side-effects.html,http://drugs.com/drug-interactions/pseudoephedrine-index.html?filter=3&generic_only=1,http://drugs.com/ppa/pseudoephedrine-d-isoephedrine.html,DB00852i.txt,DB00852p.txt,NULL,DB00852s.txt,Decongestants,
DB00853,temozolomide,85622-93-1,SmallMoleculeDrug,,D06067,5394,46507934,72564,PA451609,,,,,,http://www.rxlist.com/cgi/generic2/temoz.htm,,Temozolomide,http://www.drugs.com/cdi/temozolomide.html,0085-3004-02,5201,50034562,DAP000987,http://drugs.com/sfx/temozolomide-side-effects.html,http://drugs.com/drug-interactions/temozolomide-index.html?filter=3&generic_only=1,http://drugs.com/pro/temozolmide.html,DB00853i.txt,DB00853p.txt,NULL,DB00853s.txt,Alkylating agents,
